id,game_id,timestamp,host,event,amount
6886226,1739353,"2020-03-14 16:42:10",0,bp,40
6886230,1739348,"2020-03-14 15:54:49",0,gl,2
6886231,1739348,"2020-03-14 15:54:49",0,sh,6
6886232,1739348,"2020-03-14 15:54:49",0,sg,3
6886233,1739348,"2020-03-14 15:54:49",0,ck,6
6886234,1739348,"2020-03-14 16:52:04",1,yc,1
6886235,1739348,"2020-03-14 16:52:04",0,yc,0
6886236,1739348,"2020-03-14 16:19:10",1,bp,40
6886237,1739348,"2020-03-14 16:19:10",0,bp,60
6886242,1739351,"2020-03-14 15:35:03",1,sh,6
6886243,1739351,"2020-03-14 15:54:50",0,sh,3
6886244,1739351,"2020-03-14 16:27:11",0,sg,3
6886245,1739351,"2020-03-14 15:43:27",1,ck,5
6886246,1739351,"2020-03-14 16:42:09",1,bp,69
6886247,1739351,"2020-03-14 16:42:09",0,bp,31
6886252,1739818,"2020-03-14 15:54:48",1,ck,4
6886258,1739356,"2020-03-14 15:33:52",0,sh,3
6886259,1739356,"2020-03-14 16:22:55",0,sg,2
6886260,1739356,"2020-03-14 15:33:52",1,bp,58
6886261,1739356,"2020-03-14 15:33:52",0,bp,42
6886270,1859910,"2020-03-14 15:33:52",0,sh,2
6886271,1859910,"2020-03-14 15:43:28",1,bp,46
6886272,1859910,"2020-03-14 15:43:28",0,bp,54
6886280,1759817,"2020-03-14 15:36:30",1,sh,4
6886281,1759817,"2020-03-14 15:41:30",1,ck,4
6886282,1759817,"2020-03-14 15:39:38",1,bp,53
6886283,1759817,"2020-03-14 15:39:38",0,bp,47
6886288,1759813,"2020-03-14 15:39:38",0,sh,6
6886289,1759813,"2020-03-14 16:27:09",0,sg,3
6886290,1759813,"2020-03-14 16:32:18",1,bp,52
6886291,1759813,"2020-03-14 16:32:18",0,bp,48
6886302,1859911,"2020-03-14 15:33:52",0,sh,6
6886303,1859911,"2020-03-14 15:35:03",0,sg,4
6886304,1859911,"2020-03-14 15:38:01",1,bp,43
6886305,1859911,"2020-03-14 15:38:01",0,bp,57
6886306,1859911,"2020-03-14 16:52:04",1,sv,1
6886316,1732781,"2020-03-14 15:36:30",1,fl,6
6886317,1732781,"2020-03-14 15:36:30",0,fl,10
6886318,1732781,"2020-03-14 16:52:04",1,ck,4
6886319,1732781,"2020-03-14 15:38:01",1,bp,48
6886320,1732781,"2020-03-14 15:38:01",0,bp,52
6886330,1837324,"2020-03-14 15:45:35",0,sh,10
6886331,1837324,"2020-03-14 15:35:04",1,fl,6
6886332,1837324,"2020-03-14 15:45:35",0,ck,4
6886346,1732782,"2020-03-14 15:54:57",1,gl,1
6886347,1732782,"2020-03-14 15:54:57",1,sh,1
6886348,1732782,"2020-03-14 15:54:57",1,sg,1
6886349,1732782,"2020-03-14 15:39:39",0,fl,11
6886350,1732782,"2020-03-14 15:39:39",1,bp,45
6886351,1732782,"2020-03-14 15:39:39",0,bp,55
6886362,1855429,"2020-03-14 16:52:05",1,bp,47
6886363,1855429,"2020-03-14 16:52:05",0,bp,53
6886374,1732785,"2020-03-14 15:39:39",1,sh,5
6886375,1732785,"2020-03-14 15:35:04",0,sh,3
6886376,1732785,"2020-03-14 15:39:39",1,sg,4
6886377,1732785,"2020-03-14 15:35:04",0,sg,2
6886378,1732785,"2020-03-14 15:33:52",1,bp,63
6886379,1732785,"2020-03-14 15:33:52",0,bp,37
6886380,1732785,"2020-03-14 16:52:05",1,sv,2
6886381,1732785,"2020-03-14 15:39:39",0,sv,3
6886392,1732783,"2020-03-14 15:39:39",1,sh,7
6886393,1732783,"2020-03-14 15:54:57",1,sg,5
6886394,1732783,"2020-03-14 15:36:30",1,fl,6
6886395,1732783,"2020-03-14 15:43:28",0,fl,10
6886396,1732783,"2020-03-14 15:35:04",1,ck,6
6886397,1732783,"2020-03-14 15:33:52",1,bp,71
6886398,1732783,"2020-03-14 15:33:52",0,bp,29
6886399,1732783,"2020-03-14 16:36:13",0,sv,3
6886408,1834190,"2020-03-14 16:42:11",0,gl,1
6886409,1834190,"2020-03-14 16:42:11",0,sh,2
6886410,1834190,"2020-03-14 16:42:11",0,sg,2
6886420,1834191,"2020-03-14 16:27:11",1,sh,2
6886421,1834191,"2020-03-14 16:52:07",1,sg,1
6886422,1834191,"2020-03-14 15:39:39",1,bp,62
6886423,1834191,"2020-03-14 15:39:39",0,bp,38
6886434,1860708,"2020-03-14 16:19:12",1,gl,2
6886435,1860708,"2020-03-14 15:38:02",1,sh,4
6886436,1860708,"2020-03-14 15:33:53",0,sh,3
6886437,1860708,"2020-03-14 15:38:02",1,sg,4
6886438,1860708,"2020-03-14 15:33:53",1,bp,53
6886439,1860708,"2020-03-14 15:33:53",0,bp,47
6886444,1860803,"2020-03-14 15:39:39",0,sh,3
6886445,1860803,"2020-03-14 16:42:14",0,sg,2
6886446,1860803,"2020-03-14 16:42:14",1,ck,0
6886447,1860803,"2020-03-14 16:24:12",0,ck,1
6886448,1860803,"2020-03-14 15:55:02",1,bp,55
6886449,1860803,"2020-03-14 15:55:02",0,bp,45
6886454,1855432,"2020-03-14 15:46:24",0,sh,4
6886490,1859528,"2020-03-14 15:39:34",1,sh,9
6886504,1755862,"2020-03-14 15:45:25",1,of,2
6886505,1755862,"2020-03-14 15:36:25",1,hd,16
6886506,1755862,"2020-03-14 15:36:25",0,hd,16
6886540,1834184,"2020-03-14 15:46:24",0,sh,7
6886541,1834184,"2020-03-14 15:36:25",1,bp,63
6886542,1834184,"2020-03-14 15:36:25",0,bp,37
6886552,1724817,"2020-03-14 15:45:25",1,yc,2
6886574,1834189,"2020-03-14 15:36:25",1,sh,8
6886575,1834189,"2020-03-14 15:39:35",1,sg,4
6886594,1744044,"2020-03-14 16:34:27",1,bp,51
6886595,1744044,"2020-03-14 16:34:27",0,bp,49
6886600,1860562,"2020-03-14 15:45:25",0,sh,7
6886601,1860562,"2020-03-14 15:45:25",1,yc,2
6886602,1860562,"2020-03-14 15:45:25",1,bp,47
6886603,1860562,"2020-03-14 15:45:25",0,bp,53
6886624,1860561,"2020-03-14 15:37:58",1,bp,52
6886625,1860561,"2020-03-14 15:37:58",0,bp,48
6886648,1739810,"2020-03-14 16:15:43",1,ck,8
6886649,1739810,"2020-03-14 15:37:59",1,bp,49
6886650,1739810,"2020-03-14 15:37:59",0,bp,51
6886658,1739809,"2020-03-14 15:36:26",0,sh,7
6886659,1739809,"2020-03-14 15:45:26",0,ck,4
6886678,1744053,"2020-03-14 15:39:36",1,bp,30
6886679,1744053,"2020-03-14 15:39:36",0,bp,70
6886692,1739814,"2020-03-14 16:15:43",1,bp,54
6886693,1739814,"2020-03-14 16:15:43",0,bp,46
6886702,1739812,"2020-03-14 16:50:06",1,bp,54
6886703,1739812,"2020-03-14 16:50:06",0,bp,46
6886714,1739815,"2020-03-14 15:35:02",1,bp,46
6886715,1739815,"2020-03-14 15:35:02",0,bp,54
6886782,1739353,"2020-03-14 16:52:03",0,gl,1
6886783,1739353,"2020-03-14 15:36:29",0,sh,3
6886784,1739353,"2020-03-14 15:36:29",0,sg,1
6886785,1739353,"2020-03-14 15:35:03",1,bp,58
6886786,1739353,"2020-03-14 15:35:03",0,bp,42
6886792,1739348,"2020-03-14 15:38:00",1,sh,4
6886793,1739348,"2020-03-14 16:31:08",1,bp,41
6886794,1739348,"2020-03-14 16:31:08",0,bp,59
6886804,1739351,"2020-03-14 16:36:12",1,bp,70
6886805,1739351,"2020-03-14 16:36:12",0,bp,30
