id,game_id,timestamp,host,event,amount
490395,1739691,"2020-01-01 15:22:32",1,sg,3
490396,1739691,"2020-01-01 15:18:35",1,ck,2
490402,1739689,"2020-01-01 15:34:33",1,bp,43
490403,1739689,"2020-01-01 15:34:33",0,bp,57
490410,1739693,"2020-01-01 15:30:32",0,sh,2
490411,1739693,"2020-01-01 15:36:32",1,yc,1
490412,1739693,"2020-01-01 15:32:34",0,yc,0
490416,1739695,"2020-01-01 16:18:34",1,bp,52
490417,1739695,"2020-01-01 16:18:34",0,bp,48
490426,1728915,"2020-01-01 15:18:33",1,sh,1
490427,1728915,"2020-01-01 15:18:33",1,sg,1
490428,1728915,"2020-01-01 16:11:31",1,bp,48
490429,1728915,"2020-01-01 16:11:31",0,bp,52
490440,1739696,"2020-01-01 16:21:32",1,ck,1
490458,1739227,"2020-01-01 16:07:34",1,bp,68
490459,1739227,"2020-01-01 16:07:34",0,bp,32
490466,1739698,"2020-01-01 15:18:36",1,ck,1
490467,1739698,"2020-01-01 15:45:34",0,ck,0
490474,1739228,"2020-01-01 15:20:34",1,sh,1
490475,1739228,"2020-01-01 15:18:36",0,sh,0
490476,1739228,"2020-01-01 15:20:34",1,ck,1
490477,1739228,"2020-01-01 15:28:34",0,ck,0
490482,1739226,"2020-01-01 15:20:34",0,sh,4
490483,1739226,"2020-01-01 15:14:37",1,bp,48
490484,1739226,"2020-01-01 15:14:37",0,bp,52
490492,1739230,"2020-01-01 16:54:32",1,yc,0
490493,1739230,"2020-01-01 16:42:31",0,yc,1
490502,1739231,"2020-01-01 15:14:37",1,bp,61
490503,1739231,"2020-01-01 15:14:37",0,bp,39
490510,1739232,"2020-01-01 16:05:34",1,sh,3
490511,1739232,"2020-01-01 16:13:33",1,sg,2
490512,1739232,"2020-01-01 16:16:00",1,bp,52
490513,1739232,"2020-01-01 16:16:00",0,bp,48
490520,1739235,"2020-01-01 15:18:37",0,sh,1
490521,1739235,"2020-01-01 15:14:37",1,sg,0
490522,1739235,"2020-01-01 15:38:33",0,sg,1
490523,1739235,"2020-01-01 15:30:33",0,ck,2
490530,1739234,"2020-01-01 16:26:32",1,bp,46
490531,1739234,"2020-01-01 16:26:32",0,bp,54
490534,1739694,"2020-01-01 15:16:36",1,ck,1
490535,1739694,"2020-01-01 15:22:33",0,ck,0
490536,1739694,"2020-01-01 15:34:33",1,bp,54
490537,1739694,"2020-01-01 15:34:33",0,bp,46
490548,1739236,"2020-01-01 15:26:35",1,ck,1
490549,1739236,"2020-01-01 16:05:40",0,ck,0
490564,1760419,"2020-01-01 15:14:39",1,sh,3
490565,1760419,"2020-01-01 15:14:39",1,sg,2
490566,1760419,"2020-01-01 16:51:35",1,bp,47
490567,1760419,"2020-01-01 16:51:35",0,bp,53
490574,1759701,"2020-01-01 15:14:39",1,bp,56
490575,1759701,"2020-01-01 15:14:39",0,bp,44
490584,1759702,"2020-01-01 15:18:39",0,sh,2
490585,1759702,"2020-01-01 15:26:36",1,bp,46
490586,1759702,"2020-01-01 15:26:36",0,bp,54
490596,1759704,"2020-01-01 16:23:38",1,bp,53
490597,1759704,"2020-01-01 16:23:38",0,bp,47
490608,1759705,"2020-01-01 16:03:43",0,sh,1
490609,1759705,"2020-01-01 15:14:40",1,bp,58
490610,1759705,"2020-01-01 15:14:40",0,bp,42
490618,1759708,"2020-01-01 15:14:40",1,bp,51
490619,1759708,"2020-01-01 15:14:40",0,bp,49
490628,1759709,"2020-01-01 15:32:41",1,bp,47
490629,1759709,"2020-01-01 15:32:41",0,bp,53
490634,1759710,"2020-01-01 15:14:40",1,sh,2
490635,1759710,"2020-01-01 15:14:40",1,sg,2
490636,1759710,"2020-01-01 15:20:37",1,ck,1
490637,1759710,"2020-01-01 15:41:37",1,bp,53
490638,1759710,"2020-01-01 15:41:37",0,bp,47
490644,1759711,"2020-01-01 16:20:34",1,bp,40
490645,1759711,"2020-01-01 16:20:34",0,bp,60
490654,1762315,"2020-01-01 15:40:32",1,gl,1
490660,1762314,"2020-01-01 16:20:33",1,gl,1
490661,1762314,"2020-01-01 15:20:38",0,sh,3
490662,1762314,"2020-01-01 15:14:41",1,sg,0
490663,1762314,"2020-01-01 15:38:38",0,sg,1
490676,1742622,"2020-01-01 15:18:40",1,sh,2
490677,1742622,"2020-01-01 15:14:42",1,bp,66
490678,1742622,"2020-01-01 15:14:42",0,bp,34
490686,1762317,"2020-01-01 15:36:38",1,sh,0
490687,1762317,"2020-01-01 15:18:40",0,sh,1
490688,1762317,"2020-01-01 16:39:05",1,bp,34
490689,1762317,"2020-01-01 16:39:05",0,bp,66
490694,1742623,"2020-01-01 16:51:38",1,bp,46
490695,1742623,"2020-01-01 16:51:38",0,bp,54
490712,1799439,"2020-01-01 15:14:42",1,bp,51
490713,1799439,"2020-01-01 15:14:42",0,bp,49
490718,1742624,"2020-01-01 16:00:44",1,sh,1
490719,1742624,"2020-01-01 15:16:43",1,bp,60
490720,1742624,"2020-01-01 15:16:43",0,bp,40
490728,1742625,"2020-01-01 15:18:41",1,sh,1
490729,1742625,"2020-01-01 15:20:39",0,sh,0
490736,1812486,"2020-01-01 16:40:37",0,sh,1
490737,1812486,"2020-01-01 15:45:39",1,sg,0
490738,1812486,"2020-01-01 16:43:40",0,sg,1
490739,1812486,"2020-01-01 15:22:39",1,bp,58
490740,1812486,"2020-01-01 15:22:39",0,bp,42
490750,1771831,"2020-01-01 15:20:40",0,sh,1
490751,1771831,"2020-01-01 16:05:49",1,sg,0
490752,1771831,"2020-01-01 16:21:44",0,sg,1
490760,1771834,"2020-01-01 15:14:44",1,bp,56
490761,1771834,"2020-01-01 15:14:44",0,bp,44
490794,1826873,"2020-01-01 15:18:42",0,sh,7
490804,1774750,"2020-01-01 15:26:40",0,gl,2
490805,1774750,"2020-01-01 15:14:44",0,sh,17
490806,1774750,"2020-01-01 15:26:40",0,sg,6
490826,1771830,"2020-01-01 16:54:38",0,gl,1
490828,1721879,"2020-01-01 15:30:27",0,sh,3
490829,1721879,"2020-01-01 15:36:27",0,sg,3
490830,1721879,"2020-01-01 15:26:27",1,st,1
490831,1721879,"2020-01-01 15:26:27",0,st,1
490832,1721879,"2020-01-01 15:26:27",1,ic,4
490833,1721879,"2020-01-01 15:26:27",0,ic,2
490848,1721881,"2020-01-01 15:18:27",1,hd,4
490849,1721881,"2020-01-01 15:18:27",0,hd,5
490914,1727837,"2020-01-01 15:18:28",1,hd,5
490915,1727837,"2020-01-01 15:18:28",0,hd,5
490926,1727835,"2020-01-01 15:19:27",0,fl,3
490927,1727835,"2020-01-01 15:41:28",1,bp,59
490928,1727835,"2020-01-01 15:41:28",0,bp,41
490929,1727835,"2020-01-01 15:19:27",1,hd,11
490930,1727835,"2020-01-01 15:19:27",0,hd,11
490948,1721881,"2020-01-01 15:56:27",1,bp,45
490949,1721881,"2020-01-01 15:56:27",0,bp,55
490950,1721881,"2020-01-01 15:26:27",1,st,4
490951,1721881,"2020-01-01 15:26:27",0,st,2
490952,1721881,"2020-01-01 15:40:27",1,ic,2
490953,1721881,"2020-01-01 15:26:27",0,ic,0
491024,1721882,"2020-01-01 15:26:27",0,sh,2
491025,1721882,"2020-01-01 15:51:27",1,st,2
491026,1721882,"2020-01-01 15:26:27",0,st,4
491027,1721882,"2020-01-01 15:26:27",1,ic,0
491028,1721882,"2020-01-01 15:39:27",0,ic,4
491040,1727839,"2020-01-01 16:54:27",1,rc,1
491041,1727839,"2020-01-01 16:54:27",0,rc,0
491042,1727839,"2020-01-01 15:39:28",1,bp,30
491043,1727839,"2020-01-01 15:39:28",0,bp,70
491044,1727839,"2020-01-01 15:18:28",1,hd,11
491045,1727839,"2020-01-01 15:18:28",0,hd,9
491046,1727839,"2020-01-01 15:55:28",1,st,1
491047,1727839,"2020-01-01 15:39:28",0,st,2
491048,1727839,"2020-01-01 15:39:28",1,ic,1
491049,1727839,"2020-01-01 16:21:28",0,ic,2
491068,1727840,"2020-01-01 15:24:28",0,fl,2
491069,1727840,"2020-01-01 15:16:28",0,ck,1
491070,1727840,"2020-01-01 15:16:28",1,bp,81
491071,1727840,"2020-01-01 15:16:28",0,bp,19
491072,1727840,"2020-01-01 15:24:28",1,hd,8
491073,1727840,"2020-01-01 15:24:28",0,hd,8
491086,1727841,"2020-01-01 16:05:28",0,gl,1
491087,1727841,"2020-01-01 15:20:28",0,sh,1
491088,1727841,"2020-01-01 16:07:28",0,sg,1
491089,1727841,"2020-01-01 15:28:28",1,fl,3
491090,1727841,"2020-01-01 15:36:28",1,bp,74
491091,1727841,"2020-01-01 15:36:28",0,bp,26
491092,1727841,"2020-01-01 16:44:27",0,sv,3
491093,1727841,"2020-01-01 15:39:28",1,st,3
491094,1727841,"2020-01-01 15:26:28",0,st,3
491095,1727841,"2020-01-01 15:39:28",1,ic,1
491096,1727841,"2020-01-01 15:26:28",0,ic,1
491106,1727842,"2020-01-01 15:30:28",1,sh,3
491107,1727842,"2020-01-01 15:18:28",0,sh,2
491108,1727842,"2020-01-01 15:41:28",1,sg,1
491109,1727842,"2020-01-01 15:24:28",1,bp,58
491110,1727842,"2020-01-01 15:24:28",0,bp,42
491111,1727842,"2020-01-01 15:26:28",1,st,3
491112,1727842,"2020-01-01 15:26:28",0,st,2
491113,1727842,"2020-01-01 15:26:28",1,ic,2
491114,1727842,"2020-01-01 15:26:28",0,ic,2
491115,1727842,"2020-01-01 15:51:28",1,as,0
491116,1727842,"2020-01-01 16:54:27",0,as,1
491128,1727845,"2020-01-01 16:14:28",0,gl,1
491129,1727845,"2020-01-01 15:22:28",0,sh,2
491130,1727845,"2020-01-01 15:22:28",0,sg,2
491131,1727845,"2020-01-01 15:28:28",0,fl,5
491132,1727845,"2020-01-01 16:54:27",1,of,0
491133,1727845,"2020-01-01 16:54:27",0,of,1
491134,1727845,"2020-01-01 16:43:28",1,bp,50
491135,1727845,"2020-01-01 16:43:28",0,bp,50
491136,1727845,"2020-01-01 15:18:29",1,hd,14
491137,1727845,"2020-01-01 15:18:29",0,hd,14
491154,1727843,"2020-01-01 15:16:28",1,sh,2
491155,1727843,"2020-01-01 15:30:28",0,sh,2
491156,1727843,"2020-01-01 15:24:28",0,fl,2
491157,1727843,"2020-01-01 16:09:28",1,ck,0
491158,1727843,"2020-01-01 16:19:29",0,ck,1
491159,1727843,"2020-01-01 15:16:28",1,bp,38
491160,1727843,"2020-01-01 15:16:28",0,bp,62
491161,1727843,"2020-01-01 15:18:29",1,hd,5
491162,1727843,"2020-01-01 15:18:29",0,hd,5
491166,1728364,"2020-01-01 15:16:28",0,sh,5
491167,1728364,"2020-01-01 15:16:28",0,sg,3
491168,1728364,"2020-01-01 16:27:56",1,bp,46
491169,1728364,"2020-01-01 16:27:56",0,bp,54
491178,1728368,"2020-01-01 15:18:31",1,sh,1
491179,1728368,"2020-01-01 15:30:28",1,bp,61
491180,1728368,"2020-01-01 15:30:28",0,bp,39
491190,1728365,"2020-01-01 15:16:29",1,sh,4
491191,1728365,"2020-01-01 15:30:28",0,fl,1
491192,1728365,"2020-01-01 15:16:29",1,bp,66
491193,1728365,"2020-01-01 15:16:29",0,bp,34
491194,1728365,"2020-01-01 15:20:29",1,hd,11
491195,1728365,"2020-01-01 15:20:29",0,hd,10
491202,1728369,"2020-01-01 15:24:29",1,fl,1
491203,1728369,"2020-01-01 15:20:29",0,fl,0
491204,1728369,"2020-01-01 16:36:28",1,bp,43
491205,1728369,"2020-01-01 16:36:28",0,bp,57
491206,1728369,"2020-01-01 15:20:29",1,hd,9
491207,1728369,"2020-01-01 15:20:29",0,hd,8
491222,1728373,"2020-01-01 15:24:29",1,fl,2
491223,1728373,"2020-01-01 15:20:29",0,fl,4
491224,1728373,"2020-01-01 15:30:29",1,bp,33
491225,1728373,"2020-01-01 15:30:29",0,bp,67
491226,1728373,"2020-01-01 15:20:29",1,hd,10
491227,1728373,"2020-01-01 15:20:29",0,hd,10
491234,1728374,"2020-01-01 15:18:31",0,sh,4
491235,1728374,"2020-01-01 15:18:31",1,fl,3
491236,1728374,"2020-01-01 15:34:30",0,fl,3
491237,1728374,"2020-01-01 15:18:31",1,hd,8
491238,1728374,"2020-01-01 15:18:31",0,hd,8
491250,1728370,"2020-01-01 15:18:30",1,sh,0
491251,1728370,"2020-01-01 15:22:28",0,sh,1
491252,1728370,"2020-01-01 15:18:30",1,sg,0
491253,1728370,"2020-01-01 16:54:28",0,sg,1
491254,1728370,"2020-01-01 15:47:29",1,bp,65
491255,1728370,"2020-01-01 15:47:29",0,bp,35
491256,1728370,"2020-01-01 15:20:29",1,hd,5
491257,1728370,"2020-01-01 15:24:29",0,hd,6
491262,1728367,"2020-01-01 15:20:29",1,fl,3
491263,1728367,"2020-01-01 15:24:29",0,fl,2
491264,1728367,"2020-01-01 15:16:29",1,bp,61
491265,1728367,"2020-01-01 15:16:29",0,bp,39
491266,1728367,"2020-01-01 15:20:29",1,hd,18
491267,1728367,"2020-01-01 15:20:29",0,hd,21
491278,1728375,"2020-01-01 15:30:29",0,sh,3
491279,1728375,"2020-01-01 15:43:29",1,fl,3
491280,1728375,"2020-01-01 15:22:29",1,bp,59
491281,1728375,"2020-01-01 15:22:29",0,bp,41
491282,1728375,"2020-01-01 15:18:31",1,hd,13
491283,1728375,"2020-01-01 15:18:31",0,hd,13
491292,1728907,"2020-01-01 15:16:30",1,bp,44
491293,1728907,"2020-01-01 15:16:30",0,bp,56
491302,1728908,"2020-01-01 16:15:57",1,bp,56
491303,1728908,"2020-01-01 16:15:57",0,bp,44
491316,1728904,"2020-01-01 16:54:29",1,bp,43
491317,1728904,"2020-01-01 16:54:29",0,bp,57
491338,1728906,"2020-01-01 16:11:30",1,ck,0
491339,1728906,"2020-01-01 15:26:29",0,ck,1
491340,1728906,"2020-01-01 16:16:28",1,bp,51
491341,1728906,"2020-01-01 16:16:28",0,bp,49
491354,1728912,"2020-01-01 15:20:30",1,bp,39
491355,1728912,"2020-01-01 15:20:30",0,bp,61
491368,1728372,"2020-01-01 16:30:01",1,sh,6
491369,1728372,"2020-01-01 15:18:32",1,fl,3
491370,1728372,"2020-01-01 15:16:31",1,bp,49
491371,1728372,"2020-01-01 15:16:31",0,bp,51
491382,1728913,"2020-01-01 15:30:30",0,sh,6
491408,1728910,"2020-01-01 15:16:32",0,sh,2
491409,1728910,"2020-01-01 15:32:31",0,ck,2
491410,1728910,"2020-01-01 15:38:30",1,bp,31
491411,1728910,"2020-01-01 15:38:30",0,bp,69
491422,1728909,"2020-01-01 15:26:30",1,bp,50
491423,1728909,"2020-01-01 15:26:30",0,bp,50
491446,1728915,"2020-01-01 15:20:33",0,sh,3
491447,1728915,"2020-01-01 15:18:33",1,bp,46
491448,1728915,"2020-01-01 15:18:33",0,bp,54
491460,1743924,"2020-01-01 15:28:31",1,ck,3
491461,1743924,"2020-01-01 15:16:32",1,bp,56
491462,1743924,"2020-01-01 15:16:32",0,bp,44
491468,1743927,"2020-01-01 15:24:31",1,sh,1
491469,1743927,"2020-01-01 15:30:30",1,sg,1
491470,1743927,"2020-01-01 16:34:33",0,sg,0
491478,1743925,"2020-01-01 15:22:30",1,bp,44
