id,game_id,timestamp,host,event,amount
640,1723430,"2019-12-15 20:00:26",0,fl,11
641,1723430,"2019-12-15 20:00:26",1,ck,4
642,1723430,"2019-12-15 20:00:26",0,ck,8
643,1723430,"2019-12-15 20:00:26",1,of,1
644,1723430,"2019-12-15 20:00:26",0,of,2
645,1723430,"2019-12-15 20:00:26",1,yc,3
646,1723430,"2019-12-15 20:00:26",0,yc,4
647,1723430,"2019-12-15 20:00:26",1,bp,40
648,1723430,"2019-12-15 20:00:26",0,bp,60
649,1723430,"2019-12-15 20:00:26",1,hd,33
650,1723430,"2019-12-15 20:00:26",0,hd,33
651,1723430,"2019-12-15 20:00:26",1,sv,5
652,1723430,"2019-12-15 20:00:26",0,sv,1
653,1723430,"2019-12-15 20:00:26",1,st,33
654,1723430,"2019-12-15 20:00:26",0,st,18
655,1723430,"2019-12-15 20:00:26",1,ic,14
656,1723430,"2019-12-15 20:00:26",0,ic,13
657,1723430,"2019-12-15 20:00:26",1,as,1
658,1723430,"2019-12-15 20:00:26",0,as,1
659,1731843,"2019-12-15 20:00:26",1,gl,1
660,1731843,"2019-12-15 20:00:26",0,gl,3
661,1731843,"2019-12-15 20:00:26",1,sh,13
662,1731843,"2019-12-15 20:00:26",0,sh,9
663,1731843,"2019-12-15 20:00:26",1,sg,5
664,1731843,"2019-12-15 20:00:26",0,sg,5
665,1731843,"2019-12-15 20:00:26",1,fl,9
666,1731843,"2019-12-15 20:00:26",0,fl,6
667,1731843,"2019-12-15 20:00:26",1,ck,12
668,1731843,"2019-12-15 20:00:26",0,ck,1
669,1731843,"2019-12-15 20:00:26",1,of,0
670,1731843,"2019-12-15 20:00:26",0,of,2
671,1731843,"2019-12-15 20:00:26",1,yc,4
672,1731843,"2019-12-15 20:00:26",0,yc,1
673,1731843,"2019-12-15 20:00:26",1,bp,61
674,1731843,"2019-12-15 20:00:26",0,bp,39
675,1731843,"2019-12-15 20:00:26",1,sv,1
676,1731843,"2019-12-15 20:00:26",0,sv,4
677,1733619,"2019-12-15 20:00:26",1,gl,1
678,1733619,"2019-12-15 20:00:26",0,gl,1
679,1733619,"2019-12-15 20:00:26",1,sh,16
680,1733619,"2019-12-15 20:00:26",0,sh,8
681,1733619,"2019-12-15 20:00:26",1,sg,4
682,1733619,"2019-12-15 20:00:26",0,sg,1
683,1733619,"2019-12-15 20:00:26",1,ck,11
684,1733619,"2019-12-15 20:00:26",0,ck,5
685,1733619,"2019-12-15 20:00:26",1,yc,3
686,1733619,"2019-12-15 20:00:26",0,yc,4
687,1733619,"2019-12-15 20:00:26",1,bp,61
688,1733619,"2019-12-15 20:00:26",0,bp,39
689,1733619,"2019-12-15 20:00:26",1,sv,1
690,1733619,"2019-12-15 20:00:26",0,sv,2
691,1733136,"2019-12-15 20:00:26",1,gl,4
692,1733136,"2019-12-15 20:00:26",0,gl,0
693,1733136,"2019-12-15 20:00:26",1,sh,18
694,1733136,"2019-12-15 20:00:26",0,sh,7
695,1733136,"2019-12-15 20:00:26",1,sg,12
696,1733136,"2019-12-15 20:00:26",0,sg,3
697,1733136,"2019-12-15 20:00:26",1,fl,12
698,1733136,"2019-12-15 20:00:26",0,fl,12
699,1733136,"2019-12-15 20:00:26",1,ck,2
700,1733136,"2019-12-15 20:00:26",0,ck,4
701,1733136,"2019-12-15 20:00:26",1,of,1
702,1733136,"2019-12-15 20:00:26",0,of,1
703,1733136,"2019-12-15 20:00:26",1,yc,1
704,1733136,"2019-12-15 20:00:26",0,yc,3
705,1733136,"2019-12-15 20:00:26",1,bp,53
706,1733136,"2019-12-15 20:00:26",0,bp,47
707,1733136,"2019-12-15 20:00:26",1,sv,0
708,1733136,"2019-12-15 20:00:26",0,sv,3
709,1731839,"2019-12-15 20:00:26",1,gl,1
710,1731839,"2019-12-15 20:00:26",0,gl,1
711,1731839,"2019-12-15 20:00:26",1,sh,8
712,1731839,"2019-12-15 20:00:26",0,sh,16
713,1731839,"2019-12-15 20:00:26",1,sg,6
714,1731839,"2019-12-15 20:00:26",0,sg,4
715,1731839,"2019-12-15 20:00:26",1,fl,14
716,1731839,"2019-12-15 20:00:26",0,fl,17
717,1731839,"2019-12-15 20:00:26",1,ck,4
718,1731839,"2019-12-15 20:00:26",0,ck,6
719,1731839,"2019-12-15 20:00:26",1,of,4
720,1731839,"2019-12-15 20:00:26",0,of,2
721,1731839,"2019-12-15 20:00:26",1,yc,1
722,1731839,"2019-12-15 20:00:26",0,yc,4
723,1731839,"2019-12-15 20:00:26",1,bp,42
724,1731839,"2019-12-15 20:00:26",0,bp,58
725,1731839,"2019-12-15 20:00:26",1,sv,3
726,1731839,"2019-12-15 20:00:26",0,sv,4
727,1737722,"2019-12-15 20:00:26",1,gl,1
728,1737722,"2019-12-15 20:00:26",0,gl,1
729,1737722,"2019-12-15 20:00:26",1,sh,12
730,1737722,"2019-12-15 20:00:26",0,sh,3
731,1737722,"2019-12-15 20:00:26",1,sg,4
732,1737722,"2019-12-15 20:00:26",0,sg,1
733,1737722,"2019-12-15 20:00:26",1,fl,8
734,1737722,"2019-12-15 20:00:26",0,fl,9
735,1737722,"2019-12-15 20:00:26",1,ck,9
736,1737722,"2019-12-15 20:00:26",0,ck,2
737,1737722,"2019-12-15 20:00:26",1,of,3
738,1737722,"2019-12-15 20:00:26",0,of,0
739,1737722,"2019-12-15 20:00:26",1,yc,2
740,1737722,"2019-12-15 20:00:26",0,yc,2
741,1737722,"2019-12-15 20:00:26",1,rc,0
742,1737722,"2019-12-15 20:00:26",0,rc,1
743,1737722,"2019-12-15 20:00:26",1,bp,57
744,1737722,"2019-12-15 20:00:26",0,bp,43
745,1737722,"2019-12-15 20:00:26",1,sv,0
746,1737722,"2019-12-15 20:00:26",0,sv,6
747,1823161,"2019-12-15 20:00:27",1,gl,3
748,1823161,"2019-12-15 20:00:27",0,gl,1
749,1823161,"2019-12-15 20:00:27",1,sh,13
750,1823161,"2019-12-15 20:00:27",0,sh,9
751,1823161,"2019-12-15 20:00:27",1,sg,6
752,1823161,"2019-12-15 20:00:27",0,sg,3
753,1823161,"2019-12-15 20:00:27",1,ck,7
754,1823161,"2019-12-15 20:00:27",0,ck,6
755,1823161,"2019-12-15 20:00:27",1,yc,1
756,1823161,"2019-12-15 20:00:27",0,yc,3
757,1823161,"2019-12-15 20:00:27",1,bp,46
758,1823161,"2019-12-15 20:00:27",0,bp,54
759,1761708,"2019-12-15 20:00:27",1,gl,0
760,1761708,"2019-12-15 20:00:27",0,gl,0
761,1761708,"2019-12-15 20:00:27",1,sh,14
762,1761708,"2019-12-15 20:00:27",0,sh,9
763,1761708,"2019-12-15 20:00:27",1,sg,6
764,1761708,"2019-12-15 20:00:27",0,sg,4
765,1761708,"2019-12-15 20:00:27",1,ck,2
766,1761708,"2019-12-15 20:00:27",0,ck,2
767,1761708,"2019-12-15 20:00:27",1,yc,2
768,1761708,"2019-12-15 20:00:27",0,yc,3
769,1761708,"2019-12-15 20:00:27",1,rc,1
770,1761708,"2019-12-15 20:00:27",0,rc,0
771,1761708,"2019-12-15 20:00:27",1,bp,42
772,1761708,"2019-12-15 20:00:27",0,bp,58
773,1794632,"2019-12-15 20:00:27",1,gl,2
774,1794632,"2019-12-15 20:00:27",0,gl,2
775,1794632,"2019-12-15 20:00:27",1,sh,1
776,1794632,"2019-12-15 20:00:27",0,sh,0
777,1794632,"2019-12-15 20:00:27",1,sg,1
778,1794632,"2019-12-15 20:00:27",0,sg,0
779,1794632,"2019-12-15 20:00:27",1,ck,6
780,1794632,"2019-12-15 20:00:27",0,ck,6
781,1794632,"2019-12-15 20:00:27",1,yc,3
782,1794632,"2019-12-15 20:00:27",0,yc,1
783,1794632,"2019-12-15 20:00:27",1,bp,47
784,1794632,"2019-12-15 20:00:27",0,bp,53
785,1823162,"2019-12-15 20:00:27",1,gl,1
786,1823162,"2019-12-15 20:00:27",0,gl,2
787,1823162,"2019-12-15 20:00:27",1,sh,12
788,1823162,"2019-12-15 20:00:27",0,sh,18
789,1823162,"2019-12-15 20:00:27",1,sg,4
790,1823162,"2019-12-15 20:00:27",0,sg,8
791,1823162,"2019-12-15 20:00:27",1,ck,7
792,1823162,"2019-12-15 20:00:27",0,ck,2
793,1823162,"2019-12-15 20:00:27",1,yc,2
794,1823162,"2019-12-15 20:00:27",0,yc,2
795,1823162,"2019-12-15 20:00:27",1,bp,56
796,1823162,"2019-12-15 20:00:27",0,bp,44
797,1823163,"2019-12-15 20:00:27",1,gl,4
798,1823163,"2019-12-15 20:00:27",0,gl,4
799,1823163,"2019-12-15 20:00:27",1,sh,10
800,1823163,"2019-12-15 20:00:27",0,sh,8
801,1823163,"2019-12-15 20:00:27",1,sg,6
802,1823163,"2019-12-15 20:00:27",0,sg,4
803,1823163,"2019-12-15 20:00:27",1,ck,2
804,1823163,"2019-12-15 20:00:27",0,ck,3
805,1823163,"2019-12-15 20:00:27",1,yc,1
806,1823163,"2019-12-15 20:00:27",0,yc,3
807,1823163,"2019-12-15 20:00:27",1,bp,52
808,1823163,"2019-12-15 20:00:27",0,bp,48
809,1755757,"2019-12-15 20:00:27",1,gl,3
810,1755757,"2019-12-15 20:00:27",0,gl,1
811,1755757,"2019-12-15 20:00:27",1,sh,13
812,1755757,"2019-12-15 20:00:27",0,sh,9
813,1755757,"2019-12-15 20:00:27",1,sg,3
814,1755757,"2019-12-15 20:00:27",0,sg,4
815,1755757,"2019-12-15 20:00:27",1,fl,19
816,1755757,"2019-12-15 20:00:27",0,fl,12
817,1755757,"2019-12-15 20:00:27",1,ck,5
818,1755757,"2019-12-15 20:00:27",0,ck,7
819,1755757,"2019-12-15 20:00:27",1,of,5
820,1755757,"2019-12-15 20:00:27",0,of,4
821,1755757,"2019-12-15 20:00:27",1,yc,4
822,1755757,"2019-12-15 20:00:27",0,yc,3
823,1755757,"2019-12-15 20:00:27",1,rc,0
824,1755757,"2019-12-15 20:00:27",0,rc,2
825,1755757,"2019-12-15 20:00:27",1,bp,34
826,1755757,"2019-12-15 20:00:27",0,bp,66
827,1755757,"2019-12-15 20:00:27",1,hd,40
828,1755757,"2019-12-15 20:00:27",0,hd,40
829,1755757,"2019-12-15 20:00:27",1,sv,3
830,1755757,"2019-12-15 20:00:27",0,sv,0
831,1755757,"2019-12-15 20:00:27",1,st,14
832,1755757,"2019-12-15 20:00:27",0,st,11
833,1755757,"2019-12-15 20:00:27",1,ic,11
834,1755757,"2019-12-15 20:00:27",0,ic,9
835,1755757,"2019-12-15 20:00:27",1,as,3
836,1755757,"2019-12-15 20:00:27",0,as,1
837,1823167,"2019-12-15 20:00:27",1,gl,3
838,1823167,"2019-12-15 20:00:27",0,gl,2
839,1823167,"2019-12-15 20:00:27",1,sh,10
840,1823167,"2019-12-15 20:00:27",0,sh,9
841,1823167,"2019-12-15 20:00:27",1,sg,6
842,1823167,"2019-12-15 20:00:27",0,sg,4
843,1823167,"2019-12-15 20:00:27",1,ck,4
844,1823167,"2019-12-15 20:00:27",0,ck,6
845,1823167,"2019-12-15 20:00:27",1,yc,3
846,1823167,"2019-12-15 20:00:27",0,yc,4
847,1823167,"2019-12-15 20:00:27",1,bp,48
848,1823167,"2019-12-15 20:00:27",0,bp,52
849,1823166,"2019-12-15 20:00:27",1,gl,3
850,1823166,"2019-12-15 20:00:27",0,gl,1
851,1823166,"2019-12-15 20:00:27",1,sh,13
852,1823166,"2019-12-15 20:00:27",0,sh,12
853,1823166,"2019-12-15 20:00:27",1,sg,5
854,1823166,"2019-12-15 20:00:27",0,sg,6
855,1823166,"2019-12-15 20:00:27",1,ck,6
856,1823166,"2019-12-15 20:00:27",0,ck,5
857,1823166,"2019-12-15 20:00:27",1,yc,1
858,1823166,"2019-12-15 20:00:27",0,yc,3
859,1823166,"2019-12-15 20:00:27",1,rc,1
860,1823166,"2019-12-15 20:00:27",0,rc,0
861,1823166,"2019-12-15 20:00:27",1,bp,48
862,1823166,"2019-12-15 20:00:27",0,bp,52
863,1823168,"2019-12-15 20:00:27",1,gl,1
864,1823168,"2019-12-15 20:00:27",0,gl,0
865,1823169,"2019-12-15 20:00:27",1,gl,1
866,1823169,"2019-12-15 20:00:27",0,gl,2
867,1823169,"2019-12-15 20:00:27",1,sh,9
868,1823169,"2019-12-15 20:00:27",0,sh,8
869,1823169,"2019-12-15 20:00:27",1,sg,3
870,1823169,"2019-12-15 20:00:27",0,sg,5
871,1823169,"2019-12-15 20:00:27",1,ck,4
872,1823169,"2019-12-15 20:00:27",0,ck,2
873,1823169,"2019-12-15 20:00:27",1,yc,4
874,1823169,"2019-12-15 20:00:27",0,yc,5
875,1823169,"2019-12-15 20:00:27",1,bp,53
876,1823169,"2019-12-15 20:00:27",0,bp,47
877,1823164,"2019-12-15 20:00:27",1,gl,2
878,1823164,"2019-12-15 20:00:27",0,gl,3
879,1823164,"2019-12-15 20:00:27",1,sh,7
880,1823164,"2019-12-15 20:00:27",0,sh,13
881,1823164,"2019-12-15 20:00:27",1,sg,2
882,1823164,"2019-12-15 20:00:27",0,sg,4
883,1823164,"2019-12-15 20:00:27",1,ck,2
884,1823164,"2019-12-15 20:00:27",0,ck,5
885,1823164,"2019-12-15 20:00:27",1,yc,2
886,1823164,"2019-12-15 20:00:27",0,yc,4
887,1823164,"2019-12-15 20:00:27",1,rc,1
888,1823164,"2019-12-15 20:00:27",0,rc,0
889,1823164,"2019-12-15 20:00:27",1,bp,53
890,1823164,"2019-12-15 20:00:27",0,bp,47
891,1823165,"2019-12-15 20:00:27",1,gl,2
892,1823165,"2019-12-15 20:00:27",0,gl,0
893,1823165,"2019-12-15 20:00:27",1,sh,12
894,1823165,"2019-12-15 20:00:27",0,sh,8
895,1823165,"2019-12-15 20:00:27",1,sg,4
896,1823165,"2019-12-15 20:00:27",0,sg,4
897,1823165,"2019-12-15 20:00:27",1,ck,7
898,1823165,"2019-12-15 20:00:27",0,ck,4
899,1823165,"2019-12-15 20:00:27",1,yc,4
900,1823165,"2019-12-15 20:00:27",0,yc,2
901,1823165,"2019-12-15 20:00:27",1,bp,54
902,1823165,"2019-12-15 20:00:27",0,bp,46
903,1823170,"2019-12-15 20:00:28",1,gl,2
904,1823170,"2019-12-15 20:00:28",0,gl,2
905,1823170,"2019-12-15 20:00:28",1,sh,6
906,1823170,"2019-12-15 20:00:28",0,sh,9
907,1823170,"2019-12-15 20:00:28",1,sg,5
908,1823170,"2019-12-15 20:00:28",0,sg,2
909,1823170,"2019-12-15 20:00:28",1,ck,3
910,1823170,"2019-12-15 20:00:28",0,ck,5
911,1823170,"2019-12-15 20:00:28",1,yc,3
912,1823170,"2019-12-15 20:00:28",0,yc,3
913,1823170,"2019-12-15 20:00:28",1,rc,1
914,1823170,"2019-12-15 20:00:28",0,rc,0
915,1823170,"2019-12-15 20:00:28",1,bp,45
916,1823170,"2019-12-15 20:00:28",0,bp,55
917,1823171,"2019-12-15 20:00:28",1,gl,1
918,1823171,"2019-12-15 20:00:28",0,gl,1
919,1823171,"2019-12-15 20:00:28",1,sh,15
920,1823171,"2019-12-15 20:00:28",0,sh,9
921,1823171,"2019-12-15 20:00:28",1,sg,9
922,1823171,"2019-12-15 20:00:28",0,sg,5
923,1823171,"2019-12-15 20:00:28",1,ck,7
924,1823171,"2019-12-15 20:00:28",0,ck,5
925,1823171,"2019-12-15 20:00:28",1,yc,3
926,1823171,"2019-12-15 20:00:28",0,yc,2
927,1823171,"2019-12-15 20:00:28",1,bp,63
928,1823171,"2019-12-15 20:00:28",0,bp,37
929,1823172,"2019-12-15 20:00:28",1,gl,4
930,1823172,"2019-12-15 20:00:28",0,gl,0
931,1823172,"2019-12-15 20:00:28",1,sh,13
932,1823172,"2019-12-15 20:00:28",0,sh,8
933,1823172,"2019-12-15 20:00:28",1,sg,8
934,1823172,"2019-12-15 20:00:28",0,sg,2
935,1823172,"2019-12-15 20:00:28",1,ck,3
936,1823172,"2019-12-15 20:00:28",0,ck,3
937,1823172,"2019-12-15 20:00:28",1,yc,2
938,1823172,"2019-12-15 20:00:28",0,yc,4
939,1823172,"2019-12-15 20:00:28",1,bp,58
940,1823172,"2019-12-15 20:00:28",0,bp,42
941,1823174,"2019-12-15 20:00:28",1,gl,2
942,1823174,"2019-12-15 20:00:28",0,gl,0
943,1823174,"2019-12-15 20:00:28",1,sh,10
944,1823174,"2019-12-15 20:00:28",0,sh,16
945,1823174,"2019-12-15 20:00:28",1,sg,4
946,1823174,"2019-12-15 20:00:28",0,sg,4
947,1823174,"2019-12-15 20:00:28",1,ck,1
948,1823174,"2019-12-15 20:00:28",0,ck,1
949,1823174,"2019-12-15 20:00:28",1,yc,4
950,1823174,"2019-12-15 20:00:28",0,yc,1
951,1823174,"2019-12-15 20:00:28",1,bp,42
952,1823174,"2019-12-15 20:00:28",0,bp,58
953,1823175,"2019-12-15 20:00:28",1,gl,2
954,1823175,"2019-12-15 20:00:28",0,gl,1
955,1823173,"2019-12-15 20:00:28",1,gl,2
956,1823173,"2019-12-15 20:00:28",0,gl,0
957,1823173,"2019-12-15 20:00:28",1,sh,29
958,1823173,"2019-12-15 20:00:28",0,sh,32
959,1823173,"2019-12-15 20:00:28",1,sg,16
960,1823173,"2019-12-15 20:00:28",0,sg,15
961,1823173,"2019-12-15 20:00:28",1,ck,5
962,1823173,"2019-12-15 20:00:28",0,ck,8
963,1823173,"2019-12-15 20:00:28",1,yc,2
964,1823173,"2019-12-15 20:00:28",0,yc,2
965,1823173,"2019-12-15 20:00:28",1,rc,1
